日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150402","2432","倚天酷碁-創","12656","336786","26.65","26.65","26.55","26.55","-0.4500","12"
"1150402","2433","互盛電","16050","731302","45.95","45.95","45.50","45.50","-0.1000","25"
"1150402","2434","統懋","8088","235652","29.10","29.35","29.00","29.25","0.1000","20"
"1150402","2436","偉詮電","2187231","131542704","61.50","62.00","58.90","59.60","-1.5000","2271"
"1150402","2438","翔耀","116514","2668184","23.50","23.55","22.45","22.50","-1.0000","238"
"1150402","2439","美律","732968","61888766","85.50","86.00","83.70","83.80","-1.5000","1656"
"1150402","2440","太空梭","158126","2232464","14.15","14.25","13.95","14.15","0.0000","103"
"1150402","2441","超豐","2934532","254112043","88.80","89.90","84.80","85.00","-3.4000","3252"
"1150402","2442","新美齊","1149975","23732575","20.95","21.00","20.40","20.50","-0.3500","728"
"1150402","2444","兆勁","278815","3440053","12.35","12.50","12.20","12.30","0.0000","181"
"1150402","2449","京元電子","28958269","7663602719","284.00","284.00","255.50","259.00","-21.5000","47504"
"1150402","2450","神腦","33151","964385","29.15","29.25","29.05","29.05","-0.1500","87"
"1150402","2451","創見","2313392","543012707","238.00","238.00","232.00","233.00","3.0000","2776"
"1150402","2453","凌群","189095","9881945","53.10","53.10","52.00","52.00","-0.9000","485"
"1150402","2454","聯發科","9301597","13658631065","1500.00","1510.00","1445.00","1465.00","0.0000","37849"
"1150402","2455","全新","30358649","8120053688","267.00","276.50","258.00","259.00","-4.5000","31341"
"1150402","2457","飛宏","2131605","51682432","24.80","25.10","23.90","23.90","-0.8500","1775"
"1150402","2458","義隆","2390195","297435250","127.00","127.00","123.00","123.50","-4.0000","2229"
"1150402","2459","敦吉","45467","2952445","65.10","65.10","64.80","64.80","-0.3000","71"
"1150402","2460","建通","264044","6639879","26.45","26.45","24.75","25.10","-0.4000","316"
"1150402","2461","光群雷","587231","10536957","17.85","18.15","17.70","18.00","0.0000","400"
"1150402","2462","良得電","143640","3114858","22.05","22.05","21.55","21.65","-0.2000","158"
"1150402","2464","盟立","1893976","127440849","68.20","69.20","66.20","66.50","-1.6000","1914"
"1150402","2465","麗臺","233282","12122349","52.30","52.70","51.50","52.20","-0.1000","262"
"1150402","2466","冠西電","559020","27439977","47.55","50.50","47.00","49.45","2.6500","466"
"1150402","2467","志聖","3889134","1562689763","401.00","414.50","390.00","392.00","-6.5000","4818"
"1150402","2468","華經","248620","8455599","34.50","34.90","33.65","33.65","-1.0000","241"
"1150402","2471","資通","123957","6333339","52.00","52.00","50.60","50.60","-1.3000","408"
"1150402","2472","立隆電","5036739","671541860","135.50","137.00","130.00","131.50","-1.5000","4842"
"1150402","2474","可成","1827410","348123828","190.50","192.50","189.50","190.50","1.0000","1527"
"1150402","2476","鉅祥","890519","75316611","84.00","86.90","83.20","83.90","-0.5000","1141"
"1150402","2477","美隆電","138732","3336489","24.20","24.30","23.85","24.00","0.1000","99"
"1150402","2478","大毅","884326","51697907","60.00","60.10","57.50","57.50","-1.7000","1021"
"1150402","2480","敦陽科","114384","16043056","141.00","142.00","139.00","139.00","0.0000","282"
"1150402","2481","強茂","36748757","3489611031","90.60","96.90","90.60","95.10","6.5000","26508"
"1150402","2482","連宇","143953","2414214","16.90","16.90","16.65","16.70","-0.1000","596"
"1150402","2483","百容","64445","1332729","20.90","21.15","20.55","20.80","-0.0500","54"
"1150402","2484","希華","9183197","283623977","32.00","32.50","29.75","30.35","-0.9000","6765"
"1150402","2485","兆赫","7191648","569872059","81.40","81.40","78.00","78.50","-3.0000","7333"
"1150402","2486","一詮","1726082","254439891","149.00","149.00","142.50","149.00","4.0000","1206"
"1150402","2488","漢平","298188","14706265","49.30","49.90","49.00","49.20","0.3000","308"
"1150402","2489","瑞軒","50918405","1682462352","33.65","34.70","31.80","32.20","-1.2000","23915"
"1150402","2491","吉祥全","147992","2222548","15.40","15.40","14.90","14.90","-0.3500","112"
"1150402","2492","華新科","6454502","752905749","120.00","120.50","114.00","114.00","-4.0000","4850"
"1150402","2493","揚博","772190","81661376","110.50","110.50","103.00","103.50","-5.5000","1091"
"1150402","2495","普安","5657426","184194881","34.10","34.40","31.75","32.00","-2.2000","4136"
"1150402","2496","卓越","6564","430532","66.30","66.30","65.20","65.70","0.1000","15"
"1150402","2497","怡利電","1862350","95853832","50.20","53.50","49.50","52.10","1.9000","1781"
"1150402","2498","宏達電","4438175","176411462","40.40","40.60","39.40","39.40","-0.7000","3079"
"1150402","2501","國建","3035699","67811847","22.80","22.80","22.15","22.30","-0.3000","1087"
"1150402","2504","國產","1877622","67012689","36.00","36.20","35.55","35.65","-0.2500","1149"
"1150402","2505","國揚","133152","2570350","19.50","19.70","19.20","19.20","-0.3500","114"
"1150402","2506","太設","85622","762017","9.01","9.01","8.86","8.90","-0.0900","62"
"1150402","2509","全坤建","66793","953122","14.30","14.35","14.20","14.25","-0.1000","60"
"1150402","2511","太子","971037","7826551","8.13","8.13","8.04","8.05","-0.0600","314"
"1150402","2514","龍邦","97873","1317588","13.55","13.55","13.40","13.45","-0.1500","94"
"1150402","2515","中工","5868442","77629690","13.55","13.55","13.00","13.15","-0.2500","1789"
"1150402","2516","新建","404930","5325197","13.60","13.65","12.95","13.10","-0.4500","386"
"1150402","2520","冠德","1110032","35506438","32.25","32.50","31.65","31.95","-0.0500","956"
"1150402","2524","京城","41310","1579291","38.40","38.50","38.05","38.10","-0.6500","50"
"1150402","2527","宏璟","154630","4615967","30.30","30.40","29.55","29.60","-0.6000","164"
"1150402","2528","皇普","615638","15048053","24.65","25.00","24.00","25.00","0.3500","376"
"1150402","2530","華建","1146927","27810893","25.05","25.05","23.95","24.05","-0.8500","784"
"1150402","2534","宏盛","236637","4660056","19.80","19.90","19.65","19.75","-0.0500","247"
"1150402","2535","達欣工","779818","55126996","71.10","71.20","70.20","70.70","-0.2000","1188"
"1150402","2536","宏普","87153","1938432","22.40","22.40","22.15","22.15","-0.2500","75"
"1150402","2537","聯上發","408969","4212755","10.45","10.45","10.20","10.35","-0.0500","213"
"1150402","2538","基泰","221632","2239546","10.20","10.20","10.00","10.00","-0.0500","112"
"1150402","2539","櫻花建","479018","22832922","48.00","48.15","47.50","47.55","-0.3500","571"
"1150402","2540","愛山林","563758","27278442","49.00","49.10","47.90","48.25","-0.5500","413"
"1150402","2542","興富發","2141099","75234241","35.55","35.55","34.95","35.00","-0.4000","2021"
"1150402","2543","皇昌","1585715","92073265","58.20","59.20","57.40","57.40","-0.6000","1412"
"1150402","2545","皇翔","190837","6825143","35.90","36.05","35.50","35.85","0.1000","179"
"1150402","2546","根基","125313","10031829","80.00","80.50","79.40","80.00","0.0000","194"
"1150402","2547","日勝生","1811147","19127277","10.60","10.65","10.50","10.55","0.0000","565"
"1150402","2548","華固","1879537","227320669","123.00","123.00","119.50","122.00","-1.0000","1395"
"1150402","2597","潤弘","259226","39578044","152.50","154.00","151.50","152.50","0.5000","328"
"1150402","2601","益航","800853","4764474","6.06","6.06","5.90","5.91","-0.0700","546"
"1150402","2603","長榮","6011232","1218056499","204.00","204.50","201.00","202.50","-2.0000","5992"
"1150402","2605","新興","11396835","475991779","42.00","42.20","41.10","41.30","0.3000","6314"
"1150402","2606","裕民","2328596","137329124","60.00","60.00","58.50","58.60","-0.9000","2706"
"1150402","2607","榮運","252981","13042497","52.00","52.10","51.40","51.50","-0.5000","241"
"1150402","2608","嘉里大榮","113936","3525803","31.25","31.25","30.85","30.90","-0.0500","127"
"1150402","2609","陽明","11338274","591955939","52.80","52.90","51.80","52.10","-0.6000","7021"
"1150402","2610","華航","27696971","510419525","18.35","18.65","18.20","18.20","-0.2000","6975"
"1150402","2611","志信","214179","2979128","13.95","14.00","13.85","13.85","-0.1000","393"
"1150402","2612","中航","244880","13237997","55.00","55.00","53.50","53.80","-0.8000","297"
"1150402","2613","中櫃","258445","5992477","23.45","23.45","23.05","23.15","-0.3000","211"
"1150402","2614","東森","841041","17536277","21.00","21.30","20.45","20.45","-0.4000","641"
"1150402","2615","萬海","6662549","522519004","79.50","79.50","77.80","78.00","-1.8000","5803"
"1150402","2616","山隆","1371005","22441813","16.35","16.65","16.15","16.25","-0.5500","1786"
"1150402","2617","台航","336552","10178419","30.55","30.65","30.05","30.20","-0.3000","201"
"1150402","2618","長榮航","13482779","472336631","35.30","35.40","34.85","34.95","-0.0500","6649"
"1150402","2630","亞航","719256","33858985","47.80","48.40","46.55","46.55","-1.1500","621"
"1150402","2633","台灣高鐵","4346180","115700905","26.90","26.90","26.50","26.60","-0.2000","1718"
"1150402","2634","漢翔","2807931","131711166","47.50","47.55","46.60","46.70","-0.3500","2378"
"1150402","2636","台驊控股","207568","14271007","68.50","69.00","68.50","68.90","-0.3000","421"
"1150402","2637","慧洋-KY","1283169","87630807","69.80","69.80","67.80","67.90","-1.2000","1720"
"1150402","2642","宅配通","39380","912441","23.30","23.45","23.00","23.10","-0.1500","114"
"1150402","2645","長榮航太","735783","108293632","149.00","151.00","145.00","146.50","-2.0000","1311"
"1150402","2646","星宇航空","2920206","61773096","21.15","21.35","21.00","21.00","-0.1000","1962"
"1150402","2701","萬企","61874","661417","10.80","10.80","10.65","10.65","-0.1500","43"
"1150402","2702","華園","220280","2751714","12.45","12.80","12.20","12.80","0.2000","173"
"1150402","2704","國賓","49215","2086679","42.95","42.95","42.15","42.30","-0.2500","52"
"1150402","2705","六福","115773","1921433","16.65","16.65","16.55","16.55","-0.1000","167"
"1150402","2706","第一店","41119","509175","12.50","12.50","12.30","12.30","-0.2000","75"
"1150402","2707","晶華","269210","50719961","187.50","189.50","186.50","188.50","1.5000","420"
"1150402","2712","遠雄來","13001","189115","14.60","14.60","14.45","14.50","-0.1500","11"
"1150402","2722","夏都","95618","2239635","23.40","23.70","23.05","23.50","0.5500","97"
"1150402","2723","美食-KY","112220","7779426","70.00","70.00","69.00","69.20","-0.8000","136"
"1150402","2727","王品","264126","60368207","231.50","231.50","227.00","227.50","-4.0000","1547"
"1150402","2731","雄獅","373439","59900597","163.00","163.00","159.00","159.50","-1.5000","597"
"1150402","2739","寒舍","42245","1443516","34.20","34.30","34.00","34.10","0.0000","33"
"1150402","2748","雲品","81385","3254791","40.20","40.20","39.70","39.80","0.1000","90"
"1150402","2753","八方雲集","77403","13922209","182.00","182.00","179.50","179.50","-1.0000","227"
"1150402","2762","世界健身-KY","25896","1867510","73.00","73.00","71.60","71.60","-0.7000","66"
"1150402","2801","彰銀","10998627","226128707","20.75","20.75","20.50","20.50","-0.2000","3351"
"1150402","2812","台中銀","6542119","135877699","20.85","20.90","20.70","20.75","0.0000","2198"
"1150402","2816","旺旺保","107525","3295930","30.90","30.90","30.55","30.55","-0.4000","80"
"1150402","2820","華票","606428","10196940","16.90","16.90","16.75","16.75","-0.0500","408"
"1150402","2832","台產","99226","4660442","47.35","47.35","46.70","46.70","-0.7000","214"
"1150402","2834","臺企銀","17179638","261622566","15.25","15.30","15.15","15.25","0.0500","5075"
"1150402","2836","高雄銀","590700","7154540","12.15","12.15","12.10","12.15","0.0500","318"
"1150402","2836A","高雄銀甲特","33060","810267","24.50","24.55","24.50","24.55","0.0500","13"
"1150402","2838","聯邦銀","773032","16110515","20.90","21.00","20.70","20.75","-0.1500","468"
"1150402","2838A","聯邦銀甲特","176166","9668457","54.60","55.00","54.60","54.60","0.1000","27"
"1150402","2845","遠東銀","3391557","42529846","12.55","12.60","12.50","12.55","0.0000","1072"
"1150402","2849","安泰銀","100135","1315017","13.40","13.40","13.05","13.05","-0.3500","152"
"1150402","2850","新產","169872","19899734","117.50","118.00","116.50","118.00","0.5000","156"
"1150402","2851","中再保","1618626","49464752","30.85","30.90","30.35","30.40","-0.4500","961"
"1150402","2852","第一保","119584","3090073","25.95","26.00","25.80","25.85","-0.1000","95"
"1150402","2855","統一證","3192331","102520629","32.60","32.70","31.85","31.95","-0.6000","2309"
"1150402","2867","三商壽","4334488","33397291","7.76","7.78","7.67","7.69","-0.0400","1284"
"1150402","2880","華南金","14929354","507456472","33.70","34.35","33.70","33.85","0.1500","8045"
"1150402","2881","富邦金","10713620","945215174","88.10","88.40","87.20","87.80","0.0000","5936"
"1150402","2881A","富邦特","26784","1714090","63.90","64.10","63.90","64.10","0.1000","26"
"1150402","2881B","富邦金乙特","124628","7781825","62.40","62.50","62.30","62.50","0.1000","38"
"1150402","2881C","富邦金丙特","440672","22739714","51.70","51.80","51.60","51.60","0.0000","109"
"1150402","2882","國泰金","18054289","1291020598","72.10","72.30","71.10","71.80","-0.1000","5929"
"1150402","2882A","國泰特","97011","6019780","62.00","62.20","62.00","62.20","0.1000","15"
"1150402","2882B","國泰金乙特","458906","27921804","60.70","60.90","60.70","60.90","0.1000","100"
"1150402","2883","凱基金","26251551","522727407","19.90","20.05","19.85","19.90","0.1000","6886"
"1150402","2883B","凱基金乙特","4310317","35745966","8.23","8.33","8.23","8.32","0.0800","665"
"1150402","2884","玉山金","20530689","661934953","32.45","32.60","32.10","32.15","-0.1500","9053"
"1150402","2885","元大金","27597587","1272904412","47.05","47.10","45.80","45.85","-1.2500","16100"
"1150402","2886","兆豐金","21454526","838044031","39.10","39.30","38.70","39.25","0.3000","10422"
"1150402","2887","台新新光金","220483780","5376330239","24.40","24.75","24.25","24.35","0.3000","13812"
"1150402","2887E","台新新光戊特一","206625","10477846","50.60","50.80","50.60","50.80","0.1000","52"
"1150402","2887F","台新新光戊特二","8000","379300","47.45","47.45","47.40","47.45","0.0500","6"
"1150402","2887G","台新新光庚特一","253015","10578023","41.75","41.90","41.70","41.80","0.0500","56"
"1150402","2887H","台新新光庚特二","207339","8371297","40.35","40.50","40.30","40.50","0.2000","101"
"1150402","2887I","台新新光辛特","4191844","39383581","9.37","9.41","9.37","9.41","0.0400","543"
"1150402","2887Z1","台新新光己特","62968","1108136","17.60","17.60","17.60","17.60","0.0000","29"
"1150402","2889","國票金","1997451","29963818","15.00","15.15","14.95","14.95","-0.0500","1200"
"1150402","2890","永豐金","17840091","567162706","31.80","32.00","31.60","31.80","0.1000","8288"
"1150402","2891","中信金","50959018","2758096996","55.00","55.00","53.60","54.50","0.8000","14798"
"1150402","2891B","中信金乙特","36188","2316811","64.00","64.20","64.00","64.20","0.0000","14"
"1150402","2891C","中信金丙特","299669","18394176","61.30","61.50","61.30","61.50","0.5000","114"
"1150402","2892","第一金","17820415","506506464","28.45","28.60","28.30","28.40","-0.0500","5109"
"1150402","2897","王道銀行","2992084","30159955","10.10","10.15","10.00","10.05","0.0000","751"
"1150402","2897B","王道銀乙特","27696","329831","11.95","11.95","11.90","11.90","0.0000","17"
"1150402","2901","欣欣","29070","677863","23.35","23.40","23.20","23.30","-0.0500","111"
"1150402","2903","遠百","1450060","33483720","22.95","23.30","22.90","23.00","0.0500","534"
"1150402","2904","匯僑","4117","68957","16.70","16.90","16.70","16.70","0.0000","15"
"1150402","2905","三商","310824","4498396","14.55","14.60","14.35","14.40","-0.1500","229"
"1150402","2906","高林","46063","596295","12.95","13.10","12.90","13.00","-0.0500","66"
"1150402","2908","特力","131106","2623820","20.05","20.10","19.95","20.00","-0.1000","59"
"1150402","2910","統領","11001","232471","21.40","21.40","20.95","21.05","-0.1500","12"
"1150402","2911","麗嬰房","62160","316010","5.10","5.20","5.07","5.07","-0.0600","156"
"1150402","2912","統一超","2801552","639501539","226.50","230.00","225.50","227.00","1.5000","3816"
"1150402","2913","農林","843164","10338837","12.35","12.35","12.20","12.25","-0.0500","839"
"1150402","2915","潤泰全","1105824","53101684","48.20","48.45","47.70","47.90","-0.3000","844"
"1150402","2923","鼎固-KY","78705","1372877","18.15","18.15","17.20","17.20","-0.4500","177"
"1150402","2929","淘帝-KY","267133","1644827","6.16","6.20","6.10","6.17","-0.0300","208"
"1150402","2939","永邑-KY","5105","133331","26.25","26.25","25.90","26.15","0.1500","75"
"1150402","2945","三商家購","11843","486561","41.10","41.15","40.60","40.60","0.5500","19"
"1150402","3002","歐格","129291","2386708","18.65","18.75","18.20","18.20","-0.4000","133"
"1150402","3003","健和興","200912","9994478","49.85","50.40","49.30","49.40","-0.4500","192"
"1150402","3004","豐達科","410272","42695174","106.50","109.00","102.00","103.00","-5.0000","984"
"1150402","3005","神基","4809373","473152954","99.00","100.00","97.50","98.70","1.0000","4342"
"1150402","3006","晶豪科","2862899","440396490","159.50","160.00","150.00","150.50","-6.0000","3545"
"1150402","3008","大立光","466551","1006978430","2215.00","2215.00","2135.00","2140.00","-50.0000","5076"
"1150402","3010","華立","951719","114181469","120.00","122.50","118.50","119.50","0.5000","991"
"1150402","3011","今皓","365359","4584332","12.45","12.80","12.35","12.35","-0.1000","299"
"1150402","3013","晟銘電","1533739","152481572","100.50","101.50","98.00","98.20","-1.7000","2425"
"1150402","3014","聯陽","502368","58043803","116.50","116.50","115.00","115.50","-0.5000","533"
"1150402","3015","全漢","206513","10306932","50.60","50.60","49.50","49.50","-0.7000","222"
"1150402","3016","嘉晶","1139627","58997650","53.40","53.60","51.00","51.00","-1.8000","914"
"1150402","3017","奇鋐","3100871","6506852315","2140.00","2150.00","2065.00","2070.00","-40.0000","9013"
"1150402","3018","隆銘綠能","18318","213688","11.80","11.80","11.45","11.45","-0.5500","126"
"1150402","3019","亞光","1858720","225481270","124.50","125.00","120.00","120.50","-2.5000","2116"
"1150402","3021","鴻名","49086","774927","15.80","16.00","15.70","15.75","-0.1500","38"
"1150402","3022","威強電","838971","51763429","61.60","62.40","61.00","62.10","0.7000","481"
"1150402","3023","信邦","2589716","678561743","261.50","265.50","258.50","261.00","1.5000","2911"
"1150402","3024","憶聲","992390","10060287","10.05","10.25","9.98","10.20","0.2000","416"
"1150402","3025","星通","252834","14561555","58.30","58.90","57.00","57.40","-0.9000","455"
"1150402","3026","禾伸堂","3611648","504757191","142.50","144.00","137.00","138.50","-3.5000","2951"
"1150402","3027","盛達","197194","3802717","19.65","19.65","19.10","19.10","-0.5500","199"
"1150402","3028","增你強","3514271","180390956","51.80","52.90","50.00","50.20","-0.2000","2622"
"1150402","3029","零壹","1719396","163515660","97.00","97.50","93.70","93.90","-2.0000","1836"
"1150402","3030","德律","5401950","1366156392","255.50","261.50","247.50","247.50","-9.0000","6182"
"1150402","3031","佰鴻","2193820","51011673","22.85","24.00","22.25","23.50","0.7000","1394"
"1150402","3032","偉訓","527292","32622916","63.50","64.00","61.10","61.10","-2.2000","735"
"1150402","3033","威健","2620848","83903749","32.70","32.90","31.70","31.85","-0.7500","1860"
"1150402","3034","聯詠","2805846","1081803928","392.50","396.00","382.00","382.00","-9.5000","4300"
"1150402","3035","智原","1933823","274276147","146.00","147.00","139.00","139.00","-5.5000","2949"
"1150402","3036","文曄","7787605","1758073310","227.50","230.00","220.50","224.00","-1.0000","7092"
"1150402","3037","欣興","49200504","25957223443","535.00","537.00","515.00","519.00","30.5000","53185"
"1150402","3038","全台","93190","1905091","20.35","20.60","20.25","20.50","0.2500","116"
"1150402","3040","遠見","131344","6675845","51.50","52.90","50.00","50.30","-1.2000","191"
"1150402","3041","揚智","428075","9384662","22.20","22.60","21.70","21.75","-0.4500","744"
"1150402","3042","晶技","1770224","163840795","94.00","94.20","91.40","91.80","-2.1000","2336"
"1150402","3043","科風","98622","1943161","20.15","20.15","19.40","19.50","-0.5000","208"
"1150402","3044","健鼎","2551748","898433890","358.00","363.50","345.50","346.50","-8.5000","3163"
"1150402","3045","台灣大","5673613","620395720","109.50","109.50","109.00","109.50","0.0000","2753"
"1150402","3046","建碁","77373","3590338","46.80","46.90","46.05","46.30","-0.3000","212"
"1150402","3047","訊舟","1157278","18166904","16.25","16.30","15.50","15.60","-0.4500","802"
"1150402","3048","益登","1420938","49002796","34.90","35.20","34.15","34.15","-0.5500","1222"
"1150402","3049","精金","11014606","124550264","11.85","11.90","11.00","11.15","-0.5500","4284"
"1150402","3050","鈺德","506396","6606082","13.30","13.30","12.95","13.05","-0.2000","306"
"1150402","3051","力特","298564","5961125","20.35","20.35","19.75","19.90","-0.2000","358"
"1150402","3052","夆典","306181","3357069","11.00","11.00","10.95","10.95","-0.0500","623"
"1150402","3054","立萬利","2510579","191302853","77.20","81.70","67.40","67.40","-6.9000","1796"
"1150402","3055","蔚華科","286867","16850598","59.00","60.80","57.30","57.30","-1.2000","292"
"1150402","3056","富華新","608529","9030521","14.95","15.05","14.70","14.80","-0.1500","518"
"1150402","3057","喬鼎","68177","1073504","15.85","16.30","15.50","15.65","-0.1000","885"
"1150402","3058","立德","556156","5232603","9.58","9.58","9.35","9.39","-0.1100","428"
"1150402","3059","華晶科","903935","32229649","36.50","36.50","35.40","35.40","-0.7000","923"
"1150402","3060","銘異","3915178","115013794","29.95","30.80","28.40","28.55","-0.3500","2647"
"1150402","3062","建漢","77056426","2478295325","34.00","34.10","30.75","31.05","-1.5500","35502"
"1150402","3090","日電貿","1507458","137391660","92.90","93.20","90.40","90.70","-1.8000","1853"
"1150402","3092","鴻碩","504731","14443948","29.10","29.55","28.00","29.05","0.3000","528"
"1150402","3094","聯傑","120022","2695768","22.90","22.95","22.25","22.40","-0.2500","112"
"1150402","3130","一零四","27431","6053687","220.50","221.00","220.00","221.00","0.0000","211"
"1150402","3135","凌航","692443","74261467","110.00","110.00","104.50","104.50","-2.0000","893"
"1150402","3138","耀登","2885573","483850833","173.00","177.00","160.00","160.00","-10.5000","4258"
"1150402","3149","正達","3286545","146199165","45.70","46.05","43.50","43.50","-1.6500","2524"
"1150402","3150","鈺寶-創","75046","1326145","17.45","18.10","17.15","17.85","0.5500","76"
"1150402","3164","景岳","24379","448782","18.50","18.50","18.35","18.35","-0.1500","159"
"1150402","3167","大量","12708323","5565802147","418.00","445.50","416.00","445.50","40.5000","10174"
"1150402","3168","眾福科","5017","205890","40.90","41.50","40.85","40.95","0.1000","6"
"1150402","3189","景碩","8260441","2783962388","342.00","352.00","323.50","336.00","4.0000","11612"
"1150402","3209","全科","2591767","105311602","41.40","41.45","40.30","40.35","-1.1500","2060"
"1150402","3229","晟鈦","120308","2297838","19.60","20.00","18.55","18.55","-1.0500","94"
"1150402","3231","緯創","15663058","1963348212","127.00","128.00","124.00","125.00","-2.0000","11398"
"1150402","3257","虹冠電","132686","7007103","53.70","53.90","52.40","52.60","-0.9000","143"
"1150402","3266","昇陽","15735","207098","13.20","13.20","13.15","13.15","0.0000","17"
"1150402","3296","勝德","14636","321052","21.85","22.00","21.85","21.95","0.0000","32"
"1150402","3305","昇貿","2004884","208747147","106.00","107.00","101.50","101.50","-3.5000","2309"
"1150402","3308","聯德","88340","1830028","21.00","21.10","20.40","20.40","-0.3000","83"
"1150402","3311","閎暉","93655","2961523","32.05","32.05","31.45","31.45","-0.7000","122"
"1150402","3312","弘憶股","394361","13869957","35.30","35.75","34.95","34.95","-0.3500","447"
"1150402","3321","同泰","91808","1450024","16.00","16.20","15.55","15.70","0.0000","190"
"1150402","3338","泰碩","556072","33598956","60.50","61.40","59.70","60.20","0.3000","693"
"1150402","3346","麗清","138347","2529449","18.55","18.65","18.10","18.20","-0.1000","536"
"1150402","3356","奇偶","150249","7251840","48.60","49.25","47.95","48.10","-0.7500","437"
"1150402","3376","新日興","5076594","965611421","196.50","198.00","187.00","187.50","-8.5000","6000"
"1150402","3380","明泰","4585469","166867573","37.00","37.60","35.55","35.55","-1.1500","3460"
"1150402","3406","玉晶光","370022","165080110","452.50","454.00","440.50","444.00","-7.5000","593"
"1150402","3413","京鼎","795476","234515448","295.50","298.00","292.50","293.50","-1.5000","1066"
"1150402","3416","融程電","106986","15325419","145.50","145.50","142.50","143.50","-0.5000","215"
"1150402","3419","譁裕","226044","3474684","15.45","15.65","15.25","15.50","-0.1500","120"
"1150402","3432","台端","50012","810345","16.70","16.70","16.00","16.35","-0.3000","38"
"1150402","3437","榮創","5348035","111371072","22.10","22.10","20.30","20.30","-2.2500","3083"
"1150402","3443","創意","1707978","4014288855","2375.00","2410.00","2315.00","2320.00","-35.0000","3894"
"1150402","3447","展達","171294","6481971","38.85","39.00","37.40","37.40","-1.3000","189"
"1150402","3450","聯鈞","9144116","2275938117","251.00","257.50","241.00","241.00","-6.5000","10071"
"1150402","3481","群創","280976969","7092162089","25.30","25.90","24.65","24.65","-0.4000","82714"
"1150402","3494","誠研","104781","823558","7.92","8.08","7.80","8.04","0.1200","62"
"1150402","3501","維熹","65938","3173028","49.45","49.45","47.80","47.85","-0.4500","94"
"1150402","3504","揚明光","183538","9532708","53.00","53.50","51.10","51.20","-1.9000","242"
"1150402","3515","華擎","409621","83048519","209.50","209.50","201.00","201.00","-6.0000","655"
"1150402","3518","柏騰","83439","1713396","20.95","20.95","20.20","20.45","-0.1500","179"
"1150402","3528","安馳","117375","7528614","65.40","65.40","63.30","63.90","-0.6000","131"
"1150402","3530","晶相光","92700","5350489","58.30","58.70","57.10","57.40","-0.5000","107"
"1150402","3532","台勝科","1061919","140990827","136.00","137.50","129.50","130.50","-4.5000","940"
"1150402","3533","嘉澤","1259571","2614017990","2180.00","2190.00","2035.00","2045.00","-80.0000","2587"
"1150402","3535","晶彩科","1954738","207816024","106.50","109.00","103.50","103.50","-2.5000","1753"
"1150402","3543","州巧","1239450","57750633","47.55","47.95","45.85","45.95","-1.4000","807"
"1150402","3545","敦泰","1690779","80904121","48.70","49.20","47.00","47.70","-1.0000","2881"
"1150402","3550","聯穎","1710771","30824215","18.55","18.80","17.55","17.60","-0.9500","1286"
"1150402","3557","嘉威","36767","1118225","30.70","30.70","30.10","30.25","-0.4000","50"
"1150402","3563","牧德","2249731","1763910177","780.00","795.00","774.00","775.00","0.0000","3721"
"1150402","3576","聯合再生","28675658","589093987","21.35","21.55","20.10","20.55","-0.7500","13525"
"1150402","3583","辛耘","2365031","1114587189","470.00","480.00","461.00","461.00","-4.0000","3715"
"1150402","3588","通嘉","127906","5942985","47.00","47.15","46.00","46.35","-0.8000","236"
"1150402","3591","艾笛森","7428283","158579529","20.65","22.05","20.15","21.30","0.7500","4005"
"1150402","3592","瑞鼎","410096","90485115","227.00","227.00","217.00","218.00","-7.0000","3301"
"1150402","3593","力銘","42207","546653","13.30","13.30","12.60","12.90","-0.4000","407"
"1150402","3596","智易","3992123","673305093","170.00","174.00","165.00","165.00","-2.0000","4271"
"1150402","3605","宏致","2386895","141303430","57.90","60.90","56.20","60.10","3.6000","2170"
"1150402","3607","谷崧","255122","3598982","14.25","14.30","14.00","14.15","-0.0500","234"
"1150402","3617","碩天","148762","25232949","173.50","174.00","168.50","168.50","-3.0000","659"
"1150402","3622","洋華","146837","8316533","57.80","57.80","56.40","56.60","-0.5000","145"
"1150402","3645","達邁","7517795","564301248","74.60","77.30","72.90","73.20","0.1000","5251"
"1150402","3652","精聯","27049","721212","26.90","26.90","26.55","26.70","-0.2000","28"
"1150402","3653","健策","1635526","6259854758","4055.00","4065.00","3710.00","3710.00","-240.0000","11465"
"1150402","3661","世芯-KY","2298688","6343803222","2815.00","2830.00","2700.00","2705.00","-25.0000","12009"
"1150402","3665","貿聯-KY","4922718","9730963570","1980.00","2075.00","1900.00","1915.00","5.0000","9243"
"1150402","3669","圓展","43148","1409643","33.10","33.10","32.45","32.70","0.0000","41"
"1150402","3673","TPK-KY","2805508","124000306","43.50","44.70","43.50","44.30","0.8500","2175"
"1150402","3679","新至陞","41400","4847464","117.50","117.50","116.50","117.00","-1.0000","53"
"1150402","3686","達能","255146","4473575","17.80","17.80","17.35","17.40","-0.5000","272"
"1150402","3694","海華","783485","42802974","55.70","56.50","53.60","53.60","-2.0000","969"
"1150402","3701","大眾控","3279480","180452436","57.10","57.70","53.30","53.30","-3.2000","2517"
"1150402","3702","大聯大","12365975","1096271814","90.80","90.90","87.40","88.00","-1.9000","7362"
